id,project_name,experiment_description,epoch,start_time,duration(s),power_consumption(kWh),CO2_emissions(kg),CPU_name,GPU_name,OS,region/country,cost
810a431e-b78e-434f-b4bd-4595c4f7584c,K-Nearest Neighbor,training the <your model> model,,2025-06-11 17:10:20,12.449898958206177,6.853008707368152e-06,2.700887232721814e-06,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
864f4416-0647-49b7-84e2-8e7f886de77e,MICE,training the <your model> model,,2025-06-11 17:10:38,0.8841142654418945,1.3771094336486088e-07,5.4274223866128863e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
5a01ee53-619a-47f1-8ff7-c203a886b6c6,LightGBM,training the <your model> model,,2025-06-11 17:10:45,1.0030710697174072,1.5861240746772864e-07,6.251184619395881e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
e8aad173-247d-4c2c-a1cd-b6fe51003c2c,LOCF,training the <your model> model,,2025-06-11 17:10:52,0.7774960994720459,1.2028299771391937e-07,4.740557421001676e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
b6528807-2185-4917-b671-04a9ea3fb768,NOCB,training the <your model> model,,2025-06-11 17:10:59,0.7784347534179688,1.202438216481975e-07,4.7390134256522663e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
3e8318e6-b3b3-4f7b-be19-51dd5e31127a,Linear Interpolation,training the <your model> model,,2025-06-11 17:11:06,0.796412467956543,1.2351307625237954e-07,4.8678603073359066e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
3e03cdf0-f090-4615-b3dc-757888a6f10c,Linear Regression,training the <your model> model,,2025-06-11 17:11:13,0.9802086353302002,1.5422234390011154e-07,6.078164751088027e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
109c77a7-6e8e-4442-9842-29265082d099,K-Nearest Neighbor,training the <your model> model,,2025-06-11 17:11:20,25.36269760131836,1.4651797899270922e-05,5.774522632666958e-06,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
a9d45442-d857-4e0e-8bae-c652f11a9c88,MICE,training the <your model> model,,2025-06-11 17:11:52,1.652895212173462,2.612441496893325e-07,1.0296076054311065e-07,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
cd5be8f1-89bf-4671-a703-e80316a9e9d2,LightGBM,training the <your model> model,,2025-06-11 17:12:00,2.5239830017089844,4.0400022102176083e-07,1.5922335510843333e-07,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
4afaea92-d341-411b-bb27-7d92be4b2481,LOCF,training the <your model> model,,2025-06-11 17:12:08,0.7785968780517578,1.3630826591578522e-07,5.3721404837931523e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
f80664d7-1cb0-4b58-8bc3-d44e6a9013cf,NOCB,training the <your model> model,,2025-06-11 17:12:15,0.7791619300842285,1.183333502098095e-07,4.663718498463945e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
77698c80-613d-44ea-8075-2836cd9e2a1d,Linear Interpolation,training the <your model> model,,2025-06-11 17:12:22,0.8113226890563965,1.2317600205165037e-07,4.8545756400590294e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
a59cca93-3e89-4af9-8a27-e80c9875ac8b,Linear Regression,training the <your model> model,,2025-06-11 17:12:29,1.834143877029419,2.908071667462764e-07,1.1461204813654222e-07,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
1273423f-c9ca-49a7-9926-8351dbc727d8,K-Nearest Neighbor,training the <your model> model,,2025-06-11 17:12:37,35.21799445152283,2.9802698469504287e-05,1.174575011270562e-05,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
234fecba-4807-4583-b6cd-22add6eafb69,MICE,training the <your model> model,,2025-06-11 17:13:19,78.49500274658203,0.0002825258313126,0.0001113482330594,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
7ae7f5e9-94b1-4c57-b073-027e9edc5a1e,LightGBM,training the <your model> model,,2025-06-11 17:14:43,7.424161672592163,1.2234944621596357e-06,4.821999669429691e-07,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
7ce4a81e-d6e4-4f22-8e0f-eb96a0439b5f,LOCF,training the <your model> model,,2025-06-11 17:14:57,0.7938730716705322,1.2570154874197214e-07,4.9541117285539843e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
